"","model","sample","variable","importance"
"356","ELN_MAE",2,"ind_bm_ia",0.00243567293570026
"357","RF_MSE",2,"ind_bm_ia",0.0166755388509394
"358","RF_MAE",2,"ind_bm_ia",0.0170024192475506
"359","NN1_MSE",2,"ind_bm_ia",0.0150401872725874
"360","NN1_MAE",2,"ind_bm_ia",0.0150899749430999
"361","NN2_MSE",2,"ind_bm_ia",0.0151089438842816
"362","NN2_MAE",2,"ind_bm_ia",0.0152566958967677
"363","NN3_MSE",2,"ind_bm_ia",0.0148603630044332
"364","NN3_MAE",2,"ind_bm_ia",0.0151909552947446
"365","NN4_MSE",2,"ind_bm_ia",0.0150039723540429
"366","NN4_MAE",2,"ind_bm_ia",0.0154982061352126
"367","NN5_MSE",2,"ind_bm_ia",0.015333987296432
"368","NN5_MAE",2,"ind_bm_ia",0.0151863374420204
"369","LM_MSE",3,"ind_bm_ia",0.00331259440203069
"370","LM_MAE",3,"ind_bm_ia",0.004993127668368
"371","ELN_MSE",3,"ind_bm_ia",2.59189748363883e-99
"372","ELN_MAE",3,"ind_bm_ia",0.000904405285775322
"373","RF_MSE",3,"ind_bm_ia",0.0141909288790837
"374","RF_MAE",3,"ind_bm_ia",0.016097161710202
"375","NN1_MSE",3,"ind_bm_ia",0.0141266107239101
"376","NN1_MAE",3,"ind_bm_ia",0.012625566682819
"377","NN2_MSE",3,"ind_bm_ia",0.0134825589439578
"378","NN2_MAE",3,"ind_bm_ia",0.0145286554179506
"379","NN3_MSE",3,"ind_bm_ia",0.014488493986182
"380","NN3_MAE",3,"ind_bm_ia",0.0139116963249751
"381","NN4_MSE",3,"ind_bm_ia",0.0138941759066978
"382","NN4_MAE",3,"ind_bm_ia",0.0142601023412241
"383","NN5_MSE",3,"ind_bm_ia",0.0143774886235336
"384","NN5_MAE",3,"ind_bm_ia",0.0137720465907938
"385","LM_MSE",1,"ind_cash",0.00163754104570686
"386","LM_MAE",1,"ind_cash",0.00224457018575758
"387","ELN_MSE",1,"ind_cash",0.000342507535547296
"388","ELN_MAE",1,"ind_cash",0.000499806746377989
"389","RF_MSE",1,"ind_cash",0.00588456495312901
"390","RF_MAE",1,"ind_cash",0.00214577975087559
"391","NN1_MSE",1,"ind_cash",0.0149578822866098
"392","NN1_MAE",1,"ind_cash",0.0152116682586108
"393","NN2_MSE",1,"ind_cash",0.0146929733858357
"394","NN2_MAE",1,"ind_cash",0.0151211698313992
"395","NN3_MSE",1,"ind_cash",0.0152451717291882
"396","NN3_MAE",1,"ind_cash",0.0150636029228212
"397","NN4_MSE",1,"ind_cash",0.0149351499059403
"398","NN4_MAE",1,"ind_cash",0.0151637208284494
"399","NN5_MSE",1,"ind_cash",0.014983846733611
"400","NN5_MAE",1,"ind_cash",0.0151517747934962
"401","LM_MSE",2,"ind_cash",0.00355878173054886
"402","LM_MAE",2,"ind_cash",0.00528363912843335
"403","ELN_MSE",2,"ind_cash",0.0147058823529412
"404","ELN_MAE",2,"ind_cash",0.00243567293570026
"405","RF_MSE",2,"ind_cash",0.0157554895653582
"406","RF_MAE",2,"ind_cash",0.0164187708729983
"407","NN1_MSE",2,"ind_cash",0.0144508746277754
"408","NN1_MAE",2,"ind_cash",0.0153284561511832
"409","NN2_MSE",2,"ind_cash",0.0153400346257979
"410","NN2_MAE",2,"ind_cash",0.0153700930127203
"411","NN3_MSE",2,"ind_cash",0.0151786509036498
"412","NN3_MAE",2,"ind_cash",0.0153022428679298
