"","model","sample","variable","importance"
"176","RF_MAE",2,"macro_svar",0.0494636182203324
"177","NN1_MSE",2,"macro_dp",0.647026690329385
"178","NN1_MSE",2,"macro_ep",0
"179","NN1_MSE",2,"macro_bm",0.0813422141167711
"180","NN1_MSE",2,"macro_ntis",0.053434389334148
"181","NN1_MSE",2,"macro_tbl",0.0540136957953116
"182","NN1_MSE",2,"macro_tms",0.0568469127930305
"183","NN1_MSE",2,"macro_dfy",0.0520277530930355
"184","NN1_MSE",2,"macro_svar",0.055308344538318
"185","NN1_MAE",2,"macro_dp",0.120710583596173
"186","NN1_MAE",2,"macro_ep",0
"187","NN1_MAE",2,"macro_bm",0.146546526926665
"188","NN1_MAE",2,"macro_ntis",0.146551227577652
"189","NN1_MAE",2,"macro_tbl",0.146545299512288
"190","NN1_MAE",2,"macro_tms",0.146567183974409
"191","NN1_MAE",2,"macro_dfy",0.146538824635492
"192","NN1_MAE",2,"macro_svar",0.146540353777322
"193","NN2_MSE",2,"macro_dp",0.935979089455655
"194","NN2_MSE",2,"macro_ep",0
"195","NN2_MSE",2,"macro_bm",0.0165221147115486
"196","NN2_MSE",2,"macro_ntis",0.00954226108252221
"197","NN2_MSE",2,"macro_tbl",0.00958792247907786
"198","NN2_MSE",2,"macro_tms",0.0100462270444949
"199","NN2_MSE",2,"macro_dfy",0.00872345439642069
"200","NN2_MSE",2,"macro_svar",0.0095989308302808
"201","NN2_MAE",2,"macro_dp",0
"202","NN2_MAE",2,"macro_ep",0.0092049131860418
"203","NN2_MAE",2,"macro_bm",0.164552374250836
"204","NN2_MAE",2,"macro_ntis",0.165259113558182
"205","NN2_MAE",2,"macro_tbl",0.165253448195468
"206","NN2_MAE",2,"macro_tms",0.165247019180093
"207","NN2_MAE",2,"macro_dfy",0.1652261389171
"208","NN2_MAE",2,"macro_svar",0.165256992712278
"209","NN3_MSE",2,"macro_dp",0.792193699482647
"210","NN3_MSE",2,"macro_ep",0
"211","NN3_MSE",2,"macro_bm",0.0345274667926963
"212","NN3_MSE",2,"macro_ntis",0.0346122786208102
"213","NN3_MSE",2,"macro_tbl",0.0346431327351963
"214","NN3_MSE",2,"macro_tms",0.0346681029910972
"215","NN3_MSE",2,"macro_dfy",0.0347212043266144
"216","NN3_MSE",2,"macro_svar",0.0346341150509385
"217","NN3_MAE",2,"macro_dp",0
"218","NN3_MAE",2,"macro_ep",0.0740906887447067
"219","NN3_MAE",2,"macro_bm",0.145668709557167
"220","NN3_MAE",2,"macro_ntis",0.15595380428835
"221","NN3_MAE",2,"macro_tbl",0.155989345831272
"222","NN3_MAE",2,"macro_tms",0.156296224472066
"223","NN3_MAE",2,"macro_dfy",0.155961666468115
"224","NN3_MAE",2,"macro_svar",0.156039560638323
"225","NN4_MSE",2,"macro_dp",0
"226","NN4_MSE",2,"macro_ep",0.0495202377540956
"227","NN4_MSE",2,"macro_bm",0.156553496277665
"228","NN4_MSE",2,"macro_ntis",0.158836575451025
"229","NN4_MSE",2,"macro_tbl",0.158840494550535
"230","NN4_MSE",2,"macro_tms",0.158561283191822
"231","NN4_MSE",2,"macro_dfy",0.158850714641346
"232","NN4_MSE",2,"macro_svar",0.158837198133512
"233","NN4_MAE",2,"macro_dp",0.127687038387898
"234","NN4_MAE",2,"macro_ep",0
"235","NN4_MAE",2,"macro_bm",0.145384619176324
"236","NN4_MAE",2,"macro_ntis",0.145385691222749
"237","NN4_MAE",2,"macro_tbl",0.145385680643462
"238","NN4_MAE",2,"macro_tms",0.14538563461323
"239","NN4_MAE",2,"macro_dfy",0.14538566256633
"240","NN4_MAE",2,"macro_svar",0.145385673390008
"241","NN5_MSE",2,"macro_dp",0.0357362649472532
"242","NN5_MSE",2,"macro_ep",0
"243","NN5_MSE",2,"macro_bm",0.160413867194195
"244","NN5_MSE",2,"macro_ntis",0.160754554141871
"245","NN5_MSE",2,"macro_tbl",0.160754546134606
"246","NN5_MSE",2,"macro_tms",0.16077044173608
"247","NN5_MSE",2,"macro_dfy",0.160783332388903
"248","NN5_MSE",2,"macro_svar",0.160786993457092
"249","NN5_MAE",2,"macro_dp",0.65816758985282
"250","NN5_MAE",2,"macro_ep",0
"251","NN5_MAE",2,"macro_bm",0.0571364409991306
"252","NN5_MAE",2,"macro_ntis",0.0569821768039247
"253","NN5_MAE",2,"macro_tbl",0.0569558421449489
"254","NN5_MAE",2,"macro_tms",0.05691129923922
"255","NN5_MAE",2,"macro_dfy",0.056896659960724
"256","NN5_MAE",2,"macro_svar",0.056949990999232
"257","LM_MSE",3,"macro_dp",0.672240149332611
"258","LM_MSE",3,"macro_ep",0.207320623181999
"259","LM_MSE",3,"macro_bm",0.0719796784201052
"260","LM_MSE",3,"macro_ntis",0
"261","LM_MSE",3,"macro_tbl",0.00577512254776787
"262","LM_MSE",3,"macro_tms",0.0201767503724008
"263","LM_MSE",3,"macro_dfy",0.0210105701537164
"264","LM_MSE",3,"macro_svar",0.0014971059913996
"265","LM_MAE",3,"macro_dp",0.566673212692369
"266","LM_MAE",3,"macro_ep",0.214252718351978
"267","LM_MAE",3,"macro_bm",0.163561412179755
"268","LM_MAE",3,"macro_ntis",0.00282884220393487
"269","LM_MAE",3,"macro_tbl",0.00307708878822512
"270","LM_MAE",3,"macro_tms",0.0211928143655181
"271","LM_MAE",3,"macro_dfy",0.0269846759307959
"272","LM_MAE",3,"macro_svar",0.00142923548742393
"273","ELN_MSE",3,"macro_dp",0
"274","ELN_MSE",3,"macro_ep",0.0478063213746098
"275","ELN_MSE",3,"macro_bm",0.32152469304301
"276","ELN_MSE",3,"macro_ntis",0.029859134731823
"277","ELN_MSE",3,"macro_tbl",0.0306838455530964
"278","ELN_MSE",3,"macro_tms",0.029859134731823
"279","ELN_MSE",3,"macro_dfy",0.479726745473626
"280","ELN_MSE",3,"macro_svar",0.0605401250920115
"281","ELN_MAE",3,"macro_dp",0.00242309380714887
"282","ELN_MAE",3,"macro_ep",2.98781670390093e-99
"283","ELN_MAE",3,"macro_bm",0.722985053394604
"284","ELN_MAE",3,"macro_ntis",0.00478165357874232
"285","ELN_MAE",3,"macro_tbl",0.002064334498185
"286","ELN_MAE",3,"macro_tms",0.00517806266432294
"287","ELN_MAE",3,"macro_dfy",0.206439615377564
"288","ELN_MAE",3,"macro_svar",0.0561281866794334
"289","RF_MSE",3,"macro_dp",0.118739619313461
"290","RF_MSE",3,"macro_ep",0.106926563780687
"291","RF_MSE",3,"macro_bm",0.281221151331319
"292","RF_MSE",3,"macro_ntis",0
"293","RF_MSE",3,"macro_tbl",0.139899182803241
"294","RF_MSE",3,"macro_tms",0.134406023573594
"295","RF_MSE",3,"macro_dfy",0.109512631275674
"296","RF_MSE",3,"macro_svar",0.109294827922024
"297","RF_MAE",3,"macro_dp",0.2494945713334
"298","RF_MAE",3,"macro_ep",0.260966154048098
"299","RF_MAE",3,"macro_bm",0.214913500846208
"300","RF_MAE",3,"macro_ntis",0.0128538285915274
"301","RF_MAE",3,"macro_tbl",0.013941523562668
"302","RF_MAE",3,"macro_tms",0
"303","RF_MAE",3,"macro_dfy",0.192050401201498
"304","RF_MAE",3,"macro_svar",0.0557800204165997
"305","NN1_MSE",3,"macro_dp",0.660312475273827
"306","NN1_MSE",3,"macro_ep",0.328743486198741
"307","NN1_MSE",3,"macro_bm",0
"308","NN1_MSE",3,"macro_ntis",0.00207902035467272
"309","NN1_MSE",3,"macro_tbl",0.0021924077008522
"310","NN1_MSE",3,"macro_tms",0.00228377574847282
"311","NN1_MSE",3,"macro_dfy",0.00216036278341491
"312","NN1_MSE",3,"macro_svar",0.00222847194001911
"313","NN1_MAE",3,"macro_dp",0
"314","NN1_MAE",3,"macro_ep",0.225909478924812
"315","NN1_MAE",3,"macro_bm",0.128883062591481
"316","NN1_MAE",3,"macro_ntis",0.129043668260231
"317","NN1_MAE",3,"macro_tbl",0.129045071314062
"318","NN1_MAE",3,"macro_tms",0.129032180877852
"319","NN1_MAE",3,"macro_dfy",0.129039717607706
"320","NN1_MAE",3,"macro_svar",0.129046820423856
"321","NN2_MSE",3,"macro_dp",0.92853051999383
"322","NN2_MSE",3,"macro_ep",0.0667591816665621
"323","NN2_MSE",3,"macro_bm",0
"324","NN2_MSE",3,"macro_ntis",0.000694785561088051
"325","NN2_MSE",3,"macro_tbl",0.000935685819508654
"326","NN2_MSE",3,"macro_tms",0.00100565239220448
"327","NN2_MSE",3,"macro_dfy",0.00108993159424501
"328","NN2_MSE",3,"macro_svar",0.000984242972562063
"329","NN2_MAE",3,"macro_dp",0
"330","NN2_MAE",3,"macro_ep",0.168858587456753
"331","NN2_MAE",3,"macro_bm",0.138527104883603
"332","NN2_MAE",3,"macro_ntis",0.138523041453038
"333","NN2_MAE",3,"macro_tbl",0.138522813419715
"334","NN2_MAE",3,"macro_tms",0.138522816756439
"335","NN2_MAE",3,"macro_dfy",0.138522824012221
"336","NN2_MAE",3,"macro_svar",0.13852281201823
"337","NN3_MSE",3,"macro_dp",0.95517032694447
"338","NN3_MSE",3,"macro_ep",0
"339","NN3_MSE",3,"macro_bm",0.00747652537886929
"340","NN3_MSE",3,"macro_ntis",0.00746689697788716
