"","model","sample","variable","importance"
"304","NN5_MAE",1,"ind_bm",0.0166652210638773
"305","LM_MSE",2,"ind_bm",0.0174016428607475
"306","LM_MAE",2,"ind_bm",0.0155817460029165
"307","ELN_MSE",2,"ind_bm",0.00305191565205992
"308","ELN_MAE",2,"ind_bm",0.00107401956501231
"309","RF_MSE",2,"ind_bm",0.0183141850271367
"310","RF_MAE",2,"ind_bm",0.00921183053605634
"311","NN1_MSE",2,"ind_bm",0.000195103370281159
"312","NN1_MAE",2,"ind_bm",0.016640988501488
"313","NN2_MSE",2,"ind_bm",0.00663901533366512
"314","NN2_MAE",2,"ind_bm",0.0166629940565163
"315","NN3_MSE",2,"ind_bm",2.34091701959331e-07
"316","NN3_MAE",2,"ind_bm",0.0166065254111253
"317","NN4_MSE",2,"ind_bm",0.00290785262168994
"318","NN4_MAE",2,"ind_bm",0.0166666558508897
"319","NN5_MSE",2,"ind_bm",0.016662882614146
"320","NN5_MAE",2,"ind_bm",0.000138013344517565
"321","LM_MSE",3,"ind_bm",0.015727508028149
"322","LM_MAE",3,"ind_bm",0.0145286504460732
"323","ELN_MSE",3,"ind_bm",4.38981220705678e-06
"324","ELN_MAE",3,"ind_bm",0.00181317860445717
"325","RF_MSE",3,"ind_bm",0.0143299731496872
"326","RF_MAE",3,"ind_bm",0.00780989775514234
"327","NN1_MSE",3,"ind_bm",0.00412677660464716
"328","NN1_MAE",3,"ind_bm",0.000300031441787373
"329","NN2_MSE",3,"ind_bm",0.0166733701616654
"330","NN2_MAE",3,"ind_bm",0.0166674030249729
"331","NN3_MSE",3,"ind_bm",1.40473401561538e-05
"332","NN3_MAE",3,"ind_bm",0.0166680648837447
"333","NN4_MSE",3,"ind_bm",0.016665304769143
"334","NN4_MAE",3,"ind_bm",0.0166656672650916
"335","NN5_MSE",3,"ind_bm",7.42589832848616e-05
"336","NN5_MAE",3,"ind_bm",0.0166318009850185
"337","LM_MSE",1,"ind_bm_ia",0.0135731386568288
"338","LM_MAE",1,"ind_bm_ia",0.014890925355277
"339","ELN_MSE",1,"ind_bm_ia",0.00197956004073972
"340","ELN_MAE",1,"ind_bm_ia",0.000504471995933111
"341","RF_MSE",1,"ind_bm_ia",0.00401970581687677
"342","RF_MAE",1,"ind_bm_ia",0.00211400467062097
"343","NN1_MSE",1,"ind_bm_ia",0.0166695286520546
"344","NN1_MAE",1,"ind_bm_ia",0.0166401360203816
"345","NN2_MSE",1,"ind_bm_ia",0.00426063464590921
"346","NN2_MAE",1,"ind_bm_ia",0.0166890512716875
