"","Sample","model","train_MAE","train_MSE","train_RMSE","train_RSquare","validation_MAE","validation_MSE","validation_RMSE","validation_RSquare","test_MAE","test_MSE","test_RMSE","test_RSquare"
"30",2,"NN4_MAE",0.159685438296642,0.0630973468979776,0.251191852769905,0.296810717794614,0.139385645629624,0.0402632917144227,0.200657149671829,0.166072628938147,0.125226391130427,0.034390636404315,0.185447125629693,0.207864992003219
"31",2,"NN5_MSE",0.160435493756704,0.0603550497315988,0.245672647503948,0.327372287667555,0.149014630968997,0.0454601141263631,0.213213775648674,0.0584368081363338,0.128706118522205,0.0357383729657568,0.189045954640021,0.176821969148855
"32",2,"NN5_MAE",0.157095226879279,0.0631652717714747,0.251327021570453,0.296053728073389,0.135221554386714,0.0377370801594453,0.194260341190489,0.218395150795786,0.122833935446858,0.0342790223190101,0.185145948697264,0.210435849469074
"33",3,"LM_MSE",0.151004040496192,0.0545784333163979,0.233620275910285,0.368333509795313,0.177211544219259,0.0809382617834998,0.284496505749192,-0.621714043224857,0.126365962594491,0.0324604091544885,0.18016772506331,0.17394584139158
"34",3,"LM_MAE",0.151004040496192,0.0545784333163979,0.233620275910285,0.368333509795313,0.177211544219259,0.0809382617834998,0.284496505749192,-0.621714043224857,0.126365962594491,0.0324604091544885,0.18016772506331,0.17394584139158
"35",3,"ELN_MSE",0.154417023235889,0.0585301085524702,0.241929966214337,0.322598579803312,0.124793735556712,0.0326006300608044,0.180556445636273,0.346799666528509,0.107687748686913,0.0252131983593066,0.158786644146498,0.358373233763005
"36",3,"ELN_MAE",0.155004035548699,0.0600516503636722,0.245054382461674,0.304988932234096,0.125840213186714,0.0335520186264995,0.183172101113951,0.327737233464672,0.10724536165604,0.025153304697068,0.158597934088272,0.35989741075446
"37",3,"RF_MSE",0.0647023040393662,0.0111420402640321,0.105555863238534,0.871046986151105,0.129590969911966,0.0337005111868573,0.183576989807702,0.324761972257669,0.124075166462576,0.0308898640985664,0.17575512538349,0.213913152602964
"38",3,"RF_MAE",0.0793634724159396,0.0194800300306351,0.139570878161009,0.774546804463949,0.125008210911984,0.0321021363296252,0.179170690487103,0.356787702674815,0.114714775457205,0.0275406381595002,0.165953722945586,0.29914442624211
"39",3,"NN1_MSE",0.155466896961747,0.0577558696178891,0.240324508982936,0.331559276559694,0.143703225960225,0.0415831360150275,0.203919435108642,0.166822289595463,0.125929122788904,0.0307244543150902,0.175283924862179,0.218122509264638
"40",3,"NN1_MAE",0.153097975302058,0.0602077947184052,0.245372766863817,0.30318178698411,0.133168128002849,0.0372923515345102,0.193112277016533,0.252794304501332,0.115677026387203,0.0276951702003837,0.166418659411689,0.295211886932378
"41",3,"NN2_MSE",0.159089681674836,0.0598355948563473,0.244613153481875,0.307489462493185,0.147508585668143,0.0453704450016725,0.213003391995697,0.0909381275893302,0.122082419077486,0.0302875076707212,0.174033064877687,0.229241949902404
"42",3,"NN2_MAE",0.156212317672816,0.060476302795294,0.245919301388268,0.300074194035504,0.134897432329091,0.0380645225361186,0.195101313517154,0.237322752117009,0.118750891138673,0.0287814825665345,0.169651061200732,0.267567354069719
"43",3,"NN3_MSE",0.160204731445205,0.0592646729203213,0.243443366967189,0.314097058820104,0.145928654370241,0.0432323372670501,0.207923873730387,0.133778179534597,0.127900861937596,0.0309146972063258,0.175825758085457,0.213281198401829
"44",3,"NN3_MAE",0.154753371219221,0.0610097767428901,0.247001572349024,0.293900004055734,0.131483227912435,0.0361533454026355,0.19014033081552,0.275615924322144,0.116607750250608,0.028049167205529,0.167478855995403,0.286203352972024
"45",3,"NN4_MSE",0.160090235875055,0.0597380314123522,0.244413648171194,0.308618618361098,0.147274370351299,0.0437272572016504,0.209110633879892,0.123861749523286,0.126899227085272,0.0329631731532819,0.181557630391239,0.161151477339504
"46",3,"NN4_MAE",0.154906182004503,0.0608145027921684,0.246605966659707,0.296160017830144,0.132766819815944,0.0368621786524587,0.191995256848857,0.26141343454521,0.117458182273721,0.0277200380930002,0.166493357504136,0.29457904752441
"47",3,"NN5_MSE",0.161267630474982,0.0599556119021234,0.244858350688972,0.30610043863406,0.143416540220451,0.0417754717141372,0.204390488316206,0.162968568285089,0.132443212094318,0.0342390746716048,0.185038035742938,0.128682269999285
"48",3,"NN5_MAE",0.156708068482788,0.0626070822366449,0.250214072818946,0.275413501352813,0.133600845784735,0.0374107474813386,0.193418581013662,0.250422072068838,0.116073594715407,0.0275379879225435,0.165945737886044,0.299211869608243
