"","model","dgp_spec","sample","SV","cross_corr","validation_MAE","validation_MSE","validation_RMSE","validation_RSquare","test_MAE","test_MSE","test_RMSE","test_RSquare"
"163","RF_MSE","g2",2,1,0.1,0.0407140480652145,0.00370909819432534,0.055445705785244,0.0531533603989835,0.0377295896928696,0.00292190323729307,0.0483973481122442,0.0506460554974544
"164","RF_MSE","g2",2,1,1,0.041056181217768,0.00372696485409395,0.0557118402341068,0.0359800670831558,0.0379188657689321,0.00293966567021245,0.0486307367708488,0.0412342060182287
"165","RF_MSE","g2",3,0,0,0.0555866636737066,0.00520777198646688,0.0721208343523868,0.00164367790696878,0.0552789866000927,0.00511045947040002,0.0714228103634898,-0.027854068029853
"166","RF_MSE","g2",3,1,0.01,0.039541156742802,0.00351239293361619,0.0539358014580495,0.0600149956773831,0.0425909599950271,0.0033867967802444,0.055384860505694,0.0253466073295461
"167","RF_MSE","g2",3,1,0.1,0.0395583423952532,0.0035066431656673,0.053922056450032,0.0562109003466473,0.0425465388731166,0.00337347124310211,0.0552693177439603,0.0274359018979693
"168","RF_MSE","g2",3,1,1,0.0396039573792997,0.00350772494931022,0.0539067310834552,0.062042878741179,0.0428543375782686,0.00341638538925017,0.0556609877263201,0.0207227013620532
"169","RF_MSE","g3",1,0,0,0.0564062204123362,0.00537738796559006,0.0732990153373718,0.0110706752287618,0.0556041251220631,0.00514591319393085,0.0716686229016781,0.0216038963363172
"170","RF_MSE","g3",1,1,0.01,0.0463333023104524,0.00461563407447104,0.0632311980478717,0.0256759204028605,0.0270080655158786,0.00168101536688504,0.0350087272335906,0.114861757613128
"171","RF_MSE","g3",1,1,0.1,0.046269258417177,0.00460123153535099,0.0631245435469328,0.026350627499715,0.0270092009485452,0.00168289179940983,0.0349903938569523,0.115478128458763
"172","RF_MSE","g3",1,1,1,0.0465398132094941,0.00462168526411621,0.0633847043046046,0.00764852859480991,0.0279521253131362,0.00174698082460558,0.0361397334366975,0.0854983921735712
"173","RF_MSE","g3",2,0,0,0.0563021241109104,0.0053482661411584,0.0730926990817321,0.0182646353723459,0.0557624825159186,0.00514092180086395,0.0714672220832819,-0.0112374513567558
"174","RF_MSE","g3",2,1,0.01,0.0407632088652005,0.00370274281279601,0.0555080971155908,0.0536158614350075,0.0378442603628952,0.00293675549716277,0.0486031890104113,0.0580563246991216
"175","RF_MSE","g3",2,1,0.1,0.0407057460132508,0.00370554603638757,0.0554410710176095,0.0563677210714787,0.0376800497748192,0.00291844436665039,0.0483757102932247,0.0651479059986616
"176","RF_MSE","g3",2,1,1,0.0410863765180521,0.00372664869375771,0.0557914081259517,0.0409673578628513,0.0383183782294348,0.00295294180291146,0.0490198309845335,0.0523265980293165
"177","RF_MSE","g3",3,0,0,0.0561334175794972,0.00529240354992333,0.0726963215192746,0.0138719281612194,0.055172150585045,0.0050959698075992,0.0713520669593276,-0.00204030798465868
"178","RF_MSE","g3",3,1,0.01,0.0396171081415402,0.00352205790777914,0.05407712488687,0.0603560386942722,0.0427387818742709,0.00339840985934789,0.0555650570741005,0.0249171364384041
"179","RF_MSE","g3",3,1,0.1,0.0395736570043071,0.00351089340236758,0.0539948458929821,0.0592401137504863,0.0426422954521978,0.00338150511125809,0.0554169039966148,0.0283585429992834
"180","RF_MSE","g3",3,1,1,0.0398479644201005,0.0035244727357014,0.0542287037666506,0.0587091932666062,0.0429090020915933,0.00341892381185322,0.0557321765607579,0.0245214971052623
"181","RF_MAE","g1",1,0,0,0.0561194477713925,0.00532096222313627,0.0729136538567227,0.0377861112694022,0.0555660769783436,0.00512720812961995,0.0715372734725823,0.023528638811649
"182","RF_MAE","g1",1,1,0.01,0.0461579802421695,0.00459062867786375,0.0630515108928003,0.0377478730085352,0.0267157404388203,0.00167017826875821,0.0347021188361963,0.129386488037643
"183","RF_MAE","g1",1,1,0.1,0.0461356950364806,0.00458693886476439,0.0630068039529851,0.0380885356023114,0.0267391692707666,0.00167266158902284,0.0347365400940791,0.135823036351274
"184","RF_MAE","g1",1,1,1,0.0462517682227853,0.00459183806696139,0.063088369924887,0.0263902786818512,0.0274210894752011,0.00171320807385596,0.0355189860785393,0.1257041065751
"185","RF_MAE","g1",2,0,0,0.0560999155711015,0.00529739945488935,0.0727478688734998,0.0395301961175256,0.0555879519443278,0.00512978440042707,0.0713668225828429,-0.015047848005141
"186","RF_MAE","g1",2,1,0.01,0.0405810784123156,0.0036848202909348,0.0553161626216668,0.0733757113028811,0.0373440482992014,0.00288454074970928,0.0479047338367983,0.0821159995000478
"187","RF_MAE","g1",2,1,0.1,0.0406313567949958,0.00369571339511422,0.0553997557022316,0.0702803093993811,0.0372887354380264,0.00288165952126154,0.0479374028741738,0.0772960269619948
"188","RF_MAE","g1",2,1,1,0.040957623066784,0.00370818569788941,0.0556775288247568,0.0531357428615946,0.0377841544444453,0.00291838345037062,0.0484179211185385,0.0913986556183342
"189","RF_MAE","g1",3,0,0,0.0558999267675981,0.00525033298895958,0.0724159245283359,0.0337453770407354,0.055012311768041,0.00507186334326601,0.0711735208154071,0.00359006730204154
"190","RF_MAE","g1",3,1,0.01,0.0393601796770806,0.00349198367058107,0.0538013514313385,0.0790827656183066,0.0424334843204252,0.00337096781127742,0.0552358079801537,0.0368441825896597
"191","RF_MAE","g1",3,1,0.1,0.0393495607128296,0.00349123090473077,0.0537526346611702,0.0830692935829237,0.0424027303667174,0.00337620424713146,0.055283436442123,0.0350844349887761
"192","RF_MAE","g1",3,1,1,0.0396605555739295,0.00351114056663284,0.0540601638283368,0.0790373848242892,0.0425304900257186,0.00338308927263174,0.0553658194029789,0.0402461719008455
"193","RF_MAE","g2",1,0,0,0.055778825293699,0.00525861487664394,0.0724936866023345,0.0175385345070503,0.0540712312861395,0.00492508415318757,0.0700714233769301,-0.0217020951821778
"194","RF_MAE","g2",1,1,0.01,0.0458703474993937,0.00456784779187209,0.0627882237107455,0.0388540921642405,0.0266250505026742,0.00165542651198561,0.0345735779632266,0.139416450106904
"195","RF_MAE","g2",1,1,0.1,0.0458570420154215,0.00456377723586456,0.0627638538041018,0.0388761674014417,0.0266521162048924,0.00165377013904076,0.0345649197720854,0.141380540282307
"196","RF_MAE","g2",1,1,1,0.04590004745374,0.00455969471724703,0.0627466243105708,0.0356107736383606,0.0270951030155599,0.00168391027459299,0.0350597273347577,0.123423516369639
"197","RF_MAE","g2",2,0,0,0.0557861161344462,0.00525017133714426,0.0724160374000282,0.0120814053204006,0.0544358189544153,0.00494157018871802,0.070164559284821,-0.00812939011615743
"198","RF_MAE","g2",2,1,0.01,0.0404198760790984,0.00367609895025085,0.0551377997016222,0.0692847216184198,0.0373721375749776,0.00289250802616173,0.0479966170569096,0.0797056687257165
"199","RF_MAE","g2",2,1,0.1,0.0405047404353127,0.00367790383523011,0.0552048898655402,0.0623673000489602,0.0374542585021501,0.00288953677590726,0.048044592755829,0.0680589059123948
"200","RF_MAE","g2",2,1,1,0.0405472347194088,0.00368176043837286,0.0552283798842964,0.0629786517342983,0.0374306935145248,0.00289826685593705,0.0480633584395109,0.0748322815350633
"201","RF_MAE","g2",3,0,0,0.0553474080320237,0.00517303083009415,0.0718803033138819,0.00826913983450128,0.0545155232366449,0.00499804551795971,0.0706605395689116,-0.005759059255809
"202","RF_MAE","g2",3,1,0.01,0.0392565584813792,0.00348460701536265,0.0536728527130039,0.0722745059125806,0.0425042163914131,0.0033702192875325,0.0552171595094336,0.0322928530937856
"203","RF_MAE","g2",3,1,0.1,0.0392286754846276,0.0034789401990171,0.0536079521404569,0.0730844174352652,0.0422719122020905,0.00333848263578605,0.0549741758974702,0.0381496970030714
"204","RF_MAE","g2",3,1,1,0.0393838226208229,0.00348428455683308,0.0537351206671578,0.0681960485607807,0.0425481055562143,0.00338140638536672,0.055321966267765,0.0348118675039442
"205","RF_MAE","g3",1,0,0,0.0560354629112852,0.00532081411608778,0.0729058481478509,0.0218648114234665,0.0553965217763437,0.00512796417524295,0.0715291553354524,0.0261958318448987
"206","RF_MAE","g3",1,1,0.01,0.0461984928005275,0.00459807388719375,0.0631292649863618,0.0276075332268279,0.02675978735907,0.00166466280169088,0.0347559935521704,0.131726474893864
"207","RF_MAE","g3",1,1,0.1,0.0460942418963026,0.00458340934131186,0.0630212401308928,0.0282483686796866,0.0267983137238012,0.00167231866885173,0.0348258991280128,0.126405099713637
"208","RF_MAE","g3",1,1,1,0.0461510687027119,0.00458201276956574,0.0630267003902816,0.0216111609263884,0.0274070884125746,0.00170353954012689,0.0354634281103517,0.129789890303522
"209","RF_MAE","g3",2,0,0,0.0561358955112524,0.00531575927437455,0.072869413369927,0.024305819829619,0.0554824098795159,0.00508490703027769,0.0710814510665308,-0.00044657079424284
"210","RF_MAE","g3",2,1,0.01,0.0405319712478024,0.00368352777956515,0.0552888334731156,0.0653505794725681,0.0374960989345005,0.00289648870315989,0.0481280286068747,0.0822187802287159
"211","RF_MAE","g3",2,1,0.1,0.0405265733576439,0.00368198984509377,0.0552624673729955,0.063665297632623,0.0375332345764459,0.00289867317956068,0.0480695922398643,0.0832994892703317
"212","RF_MAE","g3",2,1,1,0.0406995760866207,0.00369004624208617,0.0553924527444949,0.0623230245398107,0.0378781364521211,0.00292599681054413,0.0484872435342608,0.087494736609209
"213","RF_MAE","g3",3,0,0,0.0559209667189398,0.00525751255526054,0.0724579576091068,0.0202576171758629,0.0549005838792791,0.00505237492144415,0.0710510180573408,0.0064113615556088
"214","RF_MAE","g3",3,1,0.01,0.0392865126642747,0.00349142693541905,0.0537462504518387,0.0769884297172622,0.0423829890647408,0.00335282147637945,0.0551298708339564,0.0423245445710355
"215","RF_MAE","g3",3,1,0.1,0.0392701956104691,0.00348362507751032,0.0536796773311966,0.0759450358541348,0.0425487464083702,0.00337659603159639,0.0553384420267143,0.0327420426177989
"216","RF_MAE","g3",3,1,1,0.0396429022798947,0.00350435127608325,0.05400831479636,0.070303687099605,0.0427812837412694,0.00339972249290628,0.0555820071083401,0.030272619705198
"217","NN1_MSE","g1",1,0,0,0.0568389230786833,0.00544421363249718,0.0737484268615282,0.0158471888118118,0.0559272944988614,0.00517826023644473,0.0718596719065452,0.0154203028216205
"218","NN1_MSE","g1",1,1,0.01,0.0470997319475241,0.00468897430949534,0.0638564385577786,0.00854907697695022,0.0281502146941296,0.00175950173134096,0.0363246514548077,0.00951005085275287
"219","NN1_MSE","g1",1,1,0.1,0.0470072269261018,0.00467553872294437,0.063732540757402,0.0119838770818676,0.028196669280807,0.00176637806490004,0.036349021468776,0.020283890650589
"220","NN1_MSE","g1",1,1,1,0.0478010584319583,0.0047678490112927,0.064606114954125,-0.0337439860231324,0.0288506572363537,0.00181061802609203,0.0371182611368241,0.0123250167682928
"221","NN1_MSE","g1",2,0,0,0.0568534571937583,0.00543565487788185,0.0736740654075025,0.0152310524184392,0.0555018423566089,0.00511119559160112,0.071304960251535,-0.0159427747199865
"222","NN1_MSE","g1",2,1,0.01,0.0415837643091005,0.00378670225487712,0.0563277308770907,0.0236748084611712,0.0381996702167737,0.00296427494838991,0.0488805850293434,0.0290592621653211
"223","NN1_MSE","g1",2,1,0.1,0.0415150119888036,0.00377717501767605,0.0562433985564723,0.027311892801957,0.0381891323352122,0.00296082151692988,0.048839458876595,0.0310012020481071
"224","NN1_MSE","g1",2,1,1,0.0420278252306403,0.00381875911873384,0.0567485290766385,0.00241607455861583,0.0395686055193672,0.00308043924117484,0.0504288204670613,-0.0229934988776402
"225","NN1_MSE","g1",3,0,0,0.0564786998013465,0.00536083394233515,0.0731584043249631,0.0142724965923571,0.0555991356550427,0.00513499532759514,0.0716162885283324,-0.00885234196437397
"226","NN1_MSE","g1",3,1,0.01,0.0403188368808159,0.00357452991344397,0.0546694450496541,0.0346126771780116,0.0430048593864099,0.00344178204207571,0.0558978932331879,0.0104637303218192
"227","NN1_MSE","g1",3,1,0.1,0.0403828162970457,0.00357449906997341,0.0547126213642995,0.0306534660961994,0.0430015474594065,0.003430051117065,0.05585561236289,0.00998192882407798
"228","NN1_MSE","g1",3,1,1,0.0410036349960348,0.00363346676805652,0.055368917849536,0.0134966021631497,0.0442162132388623,0.00357061419139152,0.0571581615603124,-0.0326875686506933
"229","NN1_MSE","g2",1,0,0,0.0566260982315736,0.00538460373538735,0.0733539706468929,-0.00570016528088277,0.053996626444436,0.00490176451471175,0.0698717838408187,-0.0145050364843749
"230","NN1_MSE","g2",1,1,0.01,0.047091883907038,0.00468229043607706,0.0637923691020339,-0.000531621191650466,0.0284600837817789,0.00176812832195154,0.0365472052556308,-0.0043194127885209
"231","NN1_MSE","g2",1,1,0.1,0.0471528852364524,0.00468566686478089,0.0638525592690728,-0.00450086923376238,0.02853923784708,0.00177650721031424,0.0366471796472092,-0.0106622632156103
"232","NN1_MSE","g2",1,1,1,0.0470694005599039,0.00467197218605003,0.0637454684713922,-0.00401988971004115,0.0287803655862469,0.00179382908610988,0.0369425973246093,-0.0140593445925393
"233","NN1_MSE","g2",2,0,0,0.0562420159214724,0.00532597269799194,0.0729287020130738,-0.00167948906637521,0.0545694449596983,0.00497636781737373,0.0703733379329479,-0.0126184871166938
"234","NN1_MSE","g2",2,1,0.01,0.0418325917528602,0.00379092247103234,0.0564333092927336,-0.00118868900488756,0.0386033845712926,0.00298750749990085,0.0493567016305651,-0.0053597692516647
"235","NN1_MSE","g2",2,1,0.1,0.0418417012131065,0.00378471910677164,0.0563963138094884,-0.00259317539090884,0.0386441412438902,0.00298790586318214,0.0493437670691173,-0.00990597241399667
"236","NN1_MSE","g2",2,1,1,0.0418013589825956,0.00378050627913075,0.0563733849519893,-0.00149567665483745,0.0389273099274073,0.00301708506593616,0.049646236286914,-0.0210126492063965
"237","NN1_MSE","g2",3,0,0,0.05571481994325,0.00523226488121397,0.0722910362112103,-0.0030832504244908,0.0552136698136443,0.00509131201500519,0.0712937043355041,-0.0230912514142777
"238","NN1_MSE","g2",3,1,0.01,0.0406691997431398,0.00359005764476212,0.0549366730146322,0.000970733142645197,0.0432397797067026,0.00344000742594786,0.0559854469175462,-0.00207295454793921
"239","NN1_MSE","g2",3,1,0.1,0.040627727193405,0.00358165821466416,0.0548485247501147,0.00245512501281204,0.0431453413032684,0.00343894139887491,0.0559447055547943,-0.0012081403588597
"240","NN1_MSE","g2",3,1,1,0.040885079330073,0.00359954079041216,0.0550876109997455,-0.00848015057183997,0.0434399523607244,0.00348040279287747,0.0563394930389452,-0.00901987551334158
"241","NN1_MSE","g3",1,0,0,0.0567547648039442,0.00544398874620404,0.073741275472763,-0.000599391657318549,0.0559272032790667,0.005189197616887,0.0719350933530047,0.0157331660681368
"242","NN1_MSE","g3",1,1,0.01,0.0470502138038349,0.00468036542989149,0.0638196620162634,0.00197581848568975,0.0282680557412366,0.00175749227288255,0.0363841266318713,0.0125452702893037
"243","NN1_MSE","g3",1,1,0.1,0.0471292960591358,0.00469335266364107,0.0638919497955453,-0.00289960690977031,0.0283925371208841,0.00177930736562458,0.0365631893276465,0.00353108555346262
"244","NN1_MSE","g3",1,1,1,0.0471998803844985,0.00469496045046146,0.0639139990945179,-0.0105525421875743,0.0291076248935691,0.00182604968253505,0.0374052287870088,-0.0025829195288668
"245","NN1_MSE","g3",2,0,0,0.0567948847610411,0.00543274857707742,0.0736567592272948,0.00342524845804943,0.0555970129531933,0.00510000594754238,0.0712483465548766,-0.00641587057278481
"246","NN1_MSE","g3",2,1,0.01,0.0417775080679966,0.00379033815685413,0.05647374948867,0.00181683853751113,0.0385081898773968,0.00299601159171576,0.0493553710718619,0.0137346672572236
"247","NN1_MSE","g3",2,1,0.1,0.041791334584066,0.00378241134769802,0.0564477528287047,-0.0051144217404778,0.0386282607996453,0.00298855059015574,0.0493533170078711,0.00408853915811544
"248","NN1_MSE","g3",2,1,1,0.0420723817335965,0.00380165897788261,0.0567572617938049,-0.0188397883202501,0.0394306195245806,0.00306197808907193,0.05026876007234,-0.0155953407267547
"249","NN1_MSE","g3",3,0,0,0.0565242663121262,0.00535856709556141,0.073142561379823,0.00194794996885108,0.05547685634378,0.00514189197557558,0.0716784106479041,-0.0112448805260024
"250","NN1_MSE","g3",3,1,0.01,0.0406228331529636,0.00359782559303268,0.0550061571680072,0.00543879192849348,0.0432859270979119,0.00346173548068933,0.0561530015450256,0.00172642039809876
"251","NN1_MSE","g3",3,1,0.1,0.0405286044078476,0.0035795956390004,0.0548606940237466,0.00708878185536375,0.0431770576429597,0.00344374461667011,0.0560591950710696,0.00124538354322183
"252","NN1_MSE","g3",3,1,1,0.0410799674367118,0.00362152976327048,0.0554276208314928,-0.0116321400081314,0.0438385403460491,0.00350458612014697,0.0567012869800802,-0.0192285306476757
"253","NN1_MAE","g1",1,0,0,0.0568346189054165,0.00544228786826751,0.0737360052800724,0.0160341182674166,0.0553764990023551,0.00508981506428224,0.0712411417850779,0.0316406734747323
"254","NN1_MAE","g1",1,1,0.01,0.0464648022451871,0.00462566561734695,0.0633507584947076,0.0267397268426765,0.0272482156699705,0.00170378205596457,0.0352601973961791,0.0941617491466852
"255","NN1_MAE","g1",1,1,0.1,0.0465906735748348,0.00464157348587935,0.0634562753846945,0.0218069854742199,0.0275144235794792,0.00172070850362119,0.0354735320733384,0.0892956039567585
"256","NN1_MAE","g1",1,1,1,0.0482806111780472,0.00483813794098718,0.0652717268893206,-0.0664707724278344,0.02981610289569,0.00187895396254215,0.038299699736699,-0.069620611788882
"257","NN1_MAE","g1",2,0,0,0.0565520588179968,0.00537706710968414,0.073274877352736,0.0258131920804338,0.0553215444059658,0.00511326715982178,0.0713016746111446,-0.0154350949864736
"258","NN1_MAE","g1",2,1,0.01,0.0408040391680985,0.00371747583828178,0.0555859396859936,0.0631573718426275,0.037959948098665,0.00294292348513826,0.0486206725325847,0.0456637409472846
"259","NN1_MAE","g1",2,1,0.1,0.0410279643350961,0.00372956163239247,0.0558511265025843,0.0411916585515918,0.0379490024205482,0.00293598340768526,0.0486183202424983,0.0423786832540077
"260","NN1_MAE","g1",2,1,1,0.0421717068687463,0.00385097424738242,0.0569679270866797,-0.00235356519201446,0.0397482677262347,0.00309386852744549,0.0505695041311264,-0.0350200259590402
"261","NN1_MAE","g1",3,0,0,0.0562694975500981,0.00531207847675816,0.0728365746589684,0.021989730236843,0.0553002161397799,0.00513478633556829,0.0716192842509013,-0.00900596758469885
"262","NN1_MAE","g1",3,1,0.01,0.0393627283566496,0.00350059725412984,0.0537559375809535,0.0866896057297823,0.0426729438592992,0.00338904542505389,0.0554409708353496,0.0276162881198132
"263","NN1_MAE","g1",3,1,0.1,0.0394662104976555,0.00350182151938612,0.0538489465820112,0.0783615993278877,0.0427833711402867,0.00340313636577178,0.0556041321157339,0.0204184289785457
"264","NN1_MAE","g1",3,1,1,0.0407239759151471,0.00363156918438511,0.0551750515245596,0.0316981255481028,0.0441037197432366,0.0035285806904941,0.0568639350195106,-0.0249048301519767
"265","NN1_MAE","g2",1,0,0,0.0567976731335083,0.00542018138202069,0.0736039234649214,-0.0129852707783133,0.054364168114754,0.0049411274990661,0.0701827738375263,-0.0243686537340653
"266","NN1_MAE","g2",1,1,0.01,0.0469332511668333,0.00467058463725647,0.0637174641001271,0.00131089034649627,0.0285542441734934,0.00177088783297801,0.0366768301417898,-0.015693393281496
"267","NN1_MAE","g2",1,1,0.1,0.0469320305982028,0.00466788959243018,0.063729587974412,-0.000881524915586485,0.0285442221351152,0.00177429373781956,0.0366511078900425,-0.0111564725385015
"268","NN1_MAE","g2",1,1,1,0.0479358477183994,0.0047767011434418,0.0647896882530802,-0.051822810027326,0.0299095641325379,0.001863171038412,0.0382043715792072,-0.113514764780323
"269","NN1_MAE","g2",2,0,0,0.0563017554346033,0.00533076645128697,0.0729670642603925,-0.00293385772565682,0.0548124479343407,0.00504313225935438,0.0708432590738127,-0.0261583655214472
"270","NN1_MAE","g2",2,1,0.01,0.0415924584967287,0.00377349683005456,0.0562823277019202,0.00594018606209166,0.0390097260164698,0.00302692021379076,0.0497935604613609,-0.0268537231424946
"271","NN1_MAE","g2",2,1,0.1,0.0417271686051044,0.00377893925189855,0.05635141895647,0.000633948790438788,0.039254647457256,0.00303152763652028,0.0499508756347003,-0.0464627553382111
"272","NN1_MAE","g2",2,1,1,0.0427915671504884,0.00388772269755291,0.0576478331972796,-0.075575715009963,0.0398780723783305,0.003109544197592,0.0509150044115379,-0.103764564681279
"273","NN1_MAE","g2",3,0,0,0.0558068680205996,0.00524082606426929,0.0723503638443148,-0.00476120042782013,0.0557065679301399,0.00517242679833402,0.0718602440369384,-0.0396775704619437
"274","NN1_MAE","g2",3,1,0.01,0.0405068331651091,0.00357991982387865,0.0548196933784783,0.00905383907681205,0.0431979289556821,0.0034443480488592,0.0560169847998133,-0.00276891034747582
"275","NN1_MAE","g2",3,1,0.1,0.0405519902627526,0.00357734253194274,0.0547982608524123,0.00703447060405966,0.0432312492140667,0.00344513697416433,0.0560110980325104,-0.0040656438707642
"276","NN1_MAE","g2",3,1,1,0.0413782129432831,0.00366621356904851,0.055757118829426,-0.0402731802843048,0.044149504923817,0.00356083468594051,0.0570286742020364,-0.0349449023045055
"277","NN1_MAE","g3",1,0,0,0.0567233012336777,0.00543544914065519,0.0736829702031826,0.000957607156711737,0.0557294219840338,0.00515318515548802,0.0716787801234186,0.0227311460266931
"278","NN1_MAE","g3",1,1,0.01,0.0467131964492628,0.00465524236159117,0.0635847418960886,0.0112784662879889,0.0277023404581253,0.00171900676888385,0.0357310859106919,0.0637764870674662
"279","NN1_MAE","g3",1,1,0.1,0.0468297194342742,0.00466510649168461,0.0636686545713686,0.00514040492209946,0.0278040828036259,0.00172606589658236,0.0358286999228281,0.0548948500805653
"280","NN1_MAE","g3",1,1,1,0.0478441464661459,0.00478371890301282,0.0646511137474135,-0.0401086568408449,0.0287772559631697,0.00180216098260953,0.0369953372087389,0.0313033307618162
"281","NN1_MAE","g3",2,0,0,0.0566446936156074,0.0053927561226668,0.073382260523908,0.0108355745690258,0.0555077788166837,0.00511938986104867,0.0713801853958051,-0.0103121760361413
"282","NN1_MAE","g3",2,1,0.01,0.0412562035344857,0.00375136194437534,0.0560038799965855,0.0285468336413523,0.0382122889499364,0.0029658750909692,0.0490186083095051,0.0342394368788279
"283","NN1_MAE","g3",2,1,0.1,0.0412758959528841,0.00374628278425663,0.0559983413862827,0.022709116504523,0.03827407993807,0.0029642204297588,0.0490370931750503,0.0266755087670712
"284","NN1_MAE","g3",2,1,1,0.0423389744997359,0.00385402855082884,0.0570984862014216,-0.0228693079718806,0.0392012480881854,0.00305252848816412,0.0501326691492,-0.00661213324004686
"285","NN1_MAE","g3",3,0,0,0.0564446861946044,0.00534927293182735,0.0730848522853613,0.00319377579089861,0.0554574522679514,0.00515377043946009,0.0717633596371235,-0.0136438617338028
"286","NN1_MAE","g3",3,1,0.01,0.0398997712949367,0.0035382788399839,0.0543092587955244,0.0466612791061813,0.0429993379513177,0.00341376922122759,0.0556975942415536,0.0200962433931198
"287","NN1_MAE","g3",3,1,0.1,0.0400325043335222,0.00354839192120256,0.0544151048664241,0.0365500387849877,0.0428877902719824,0.00341634470544609,0.0557497104839862,0.0153398773125508
"288","NN1_MAE","g3",3,1,1,0.0407916792898028,0.00362184399328465,0.0552476859353153,0.00874108742225077,0.0439383691306844,0.0035230087192969,0.0567527506111532,-0.0181563899806695
"289","NN2_MSE","g1",1,0,0,0.057166473804284,0.00550255871631381,0.0741368201347622,0.00582627943480958,0.0559773819108314,0.00520547619024174,0.0720484093835379,0.0109024703582461
"290","NN2_MSE","g1",1,1,0.01,0.0477465378295393,0.00478000612329544,0.0645127633352551,-0.0141586889082747,0.0287314670489251,0.00182307679258363,0.0370922741409459,-0.0404908204340104
"291","NN2_MSE","g1",1,1,0.1,0.0474232251069445,0.00472860726195504,0.0641405164432032,-0.00245857329078196,0.0286194530348275,0.00181004110989691,0.0369601187000811,-0.0222165869739425
"292","NN2_MSE","g1",1,1,1,0.0471573165893118,0.00469556106561313,0.0639035857111986,-0.0021077435855209,0.0290218721032195,0.00182896992625219,0.0373854275468065,-0.00326251653868881
"293","NN2_MSE","g1",2,0,0,0.0568714143229588,0.00545161023124093,0.0737871328604414,0.012264133399367,0.055682442727588,0.00513821092437555,0.0714783437097748,-0.0198312980187918
"294","NN2_MSE","g1",2,1,0.01,0.0423869332078442,0.00387343465772021,0.0570911815711609,-0.0103531702376908,0.0388935949995761,0.00305114811275208,0.0497717563556174,-0.0171012738443767
"295","NN2_MSE","g1",2,1,0.1,0.0420948313619013,0.00381469457010201,0.056746641720877,-0.00370789401978364,0.0390883032323598,0.00302501338125223,0.0498327172689826,-0.0382318026166229
"296","NN2_MSE","g1",2,1,1,0.0421461127987825,0.00381916576163057,0.0567549222787173,0.00139767308983667,0.0399969380207999,0.00311548955719254,0.0507317992777316,-0.0336789653859842
"297","NN2_MSE","g1",3,0,0,0.0568238339994184,0.0054100239623449,0.0735041001407434,0.00486005937345535,0.0560578347724424,0.00520818799050517,0.0721170062417779,-0.0230055211562462
"298","NN2_MSE","g1",3,1,0.01,0.0412454155822936,0.00364851908858522,0.0555820004848966,-0.0162691940415056,0.0434309614629284,0.00348077670253557,0.0563153080966959,-0.00776859903847957
"299","NN2_MSE","g1",3,1,0.1,0.0408527174650646,0.00360395785071926,0.0552044412270066,-0.00648146906930782,0.0432247326373671,0.0034603415855266,0.0561642472221463,-0.00338059282181993
"300","NN2_MSE","g1",3,1,1,0.0410070882226721,0.00361790577551508,0.0553099526439055,0.0109825463469936,0.0435893146097507,0.00349683114231912,0.0564792390587247,-0.00499339898810987
"301","NN2_MSE","g2",1,0,0,0.0566190539872946,0.00537928060209724,0.0733201451052868,-0.00483221704613199,0.0537267521865667,0.00485892461379575,0.0695971763139657,-0.00722994018946523
"302","NN2_MSE","g2",1,1,0.01,0.0475180111672279,0.00472401555821985,0.0642307493275259,-0.0205283271086626,0.0289455533230985,0.00179816352232991,0.0371394506730936,-0.0561888249949953
"303","NN2_MSE","g2",1,1,0.1,0.0472453952106174,0.00469671972174062,0.0639354466888928,-0.00713925657762697,0.0292264924127999,0.00181756665803209,0.0374228839308538,-0.0722228383841495
"304","NN2_MSE","g2",1,1,1,0.0471289392055889,0.00467974313222217,0.0637743453738175,-0.00419382108495276,0.0286634216949331,0.00178759738434378,0.0368544421439544,-0.00851435206450608
"305","NN2_MSE","g2",2,0,0,0.0563179511624125,0.0053342433245248,0.0729915718359726,-0.00357369914861161,0.0545357331040099,0.00496203440544302,0.0702463281513464,-0.0081678960500954
"306","NN2_MSE","g2",2,1,0.01,0.0423138145611025,0.00383272220233054,0.0569511535001454,-0.0358965775561197,0.0392391416583876,0.0030415066819134,0.0500802401988898,-0.0481121520218774
"307","NN2_MSE","g2",2,1,0.1,0.0418724250705673,0.00378575946473483,0.0564125376507627,-0.00389938608626581,0.0386435197327998,0.00298443160456315,0.0492967607800719,-0.00738285341753278
"308","NN2_MSE","g2",2,1,1,0.0419082497306077,0.00378636690362661,0.0564565929756605,-0.00660714278887173,0.0386909737598898,0.00299681697942383,0.0493920637439285,-0.00666385646135432
"309","NN2_MSE","g2",3,0,0,0.0556561834958585,0.00522326561018404,0.0722310255017352,-0.00146088808973392,0.0546798639947459,0.0049956820590363,0.0706259837521108,-0.00387092149302974
"310","NN2_MSE","g2",3,1,0.01,0.0412091505239343,0.00363773652099593,0.0554757580231775,-0.0264702086748433,0.0437742848534899,0.00348583737547633,0.0564938801899504,-0.0257600331306391
"311","NN2_MSE","g2",3,1,0.1,0.0407514469260925,0.0035903909077578,0.0549555611851695,-0.00381513340167037,0.0431562571948683,0.00344154297611155,0.055978039001992,-0.00300948351247303
"312","NN2_MSE","g2",3,1,1,0.040789076746304,0.00359408336358484,0.0550184165771925,-0.00392303521919386,0.0433560938659121,0.00347101364187351,0.0562126790269776,-0.00242105592118873
