"","Sample","model","train_MAE","train_MSE","train_RMSE","train_RSquare","validation_MAE","validation_MSE","validation_RMSE","validation_RSquare","test_MAE","test_MSE","test_RMSE","test_RSquare"
"34",3,"LM_MAE",0.14891191333694,0.0559644037373406,0.236567968536192,0.352292905143853,0.151532924937581,0.0501087313341272,0.223849796368295,-0.0040002281010405,0.126813932960922,0.0337947319820209,0.183833435430068,0.139989925575377
"35",3,"ELN_MSE",0.154417023235889,0.0585301085524702,0.241929966214337,0.322598579803312,0.124793735556712,0.0326006300608044,0.180556445636273,0.346799666528509,0.107687748686913,0.0252131983593066,0.158786644146498,0.358373233763005
"36",3,"ELN_MAE",0.155004035548699,0.0600516503636722,0.245054382461674,0.304988932234096,0.125840213186714,0.0335520186264995,0.183172101113951,0.327737233464672,0.10724536165604,0.025153304697068,0.158597934088272,0.35989741075446
"37",3,"RF_MSE",0.0647023040393662,0.0111420402640321,0.105555863238534,0.871046986151105,0.129590969911966,0.0337005111868573,0.183576989807702,0.324761972257669,0.124075166462576,0.0308898640985664,0.17575512538349,0.213913152602964
"38",3,"RF_MAE",0.0793634724159396,0.0194800300306351,0.139570878161009,0.774546804463949,0.125008210911984,0.0321021363296252,0.179170690487103,0.356787702674815,0.114714775457205,0.0275406381595002,0.165953722945586,0.29914442624211
"39",3,"NNet_1_MSE",0.155466896961747,0.0577558696178891,0.240324508982936,0.331559276559694,0.143703225960225,0.0415831360150275,0.203919435108642,0.166822289595463,0.125929122788904,0.0307244543150902,0.175283924862179,0.218122509264638
"40",3,"NNet_1_MAE",0.153097975302058,0.0602077947184052,0.245372766863817,0.30318178698411,0.133168128002849,0.0372923515345102,0.193112277016533,0.252794304501332,0.115677026387203,0.0276951702003837,0.166418659411689,0.295211886932378
"41",3,"NNet_2_MSE",0.15586473084423,0.0583679485085458,0.241594595362864,0.32447534796196,0.141448984370277,0.0414324422966462,0.203549606476274,0.169841654157287,0.124092917819719,0.0305433592066321,0.174766584925815,0.222731026881698
"42",3,"NNet_2_MAE",0.155080966066153,0.060306054671933,0.245572911111818,0.302044570024935,0.135666809338257,0.0381235103464394,0.195252427248522,0.236140846819461,0.112795230938084,0.0265609236283646,0.162975223970899,0.324076251926808
"43",3,"NNet_3_MSE",0.160204731445205,0.0592646729203213,0.243443366967189,0.314097058820104,0.145928654370241,0.0432323372670501,0.207923873730387,0.133778179534597,0.127900861937596,0.0309146972063258,0.175825758085457,0.213281198401829
"44",3,"NNet_3_MAE",0.154753371219221,0.0610097767428901,0.247001572349024,0.293900004055734,0.131483227912435,0.0361533454026355,0.19014033081552,0.275615924322144,0.116607750250608,0.028049167205529,0.167478855995403,0.286203352972024
"45",3,"NNet_4_MSE",0.168878214518207,0.0620796564901357,0.249157894697591,0.281517692145717,0.142952480049475,0.0403061364348399,0.200763882296692,0.192408805870323,0.130868121009554,0.0334515007637835,0.182897514372895,0.148724491237809
"46",3,"NNet_4_MAE",0.154644616216668,0.0606477470635473,0.246267633000253,0.298089974397584,0.13467053332065,0.037816408165619,0.194464413622696,0.242294079028397,0.121071491064184,0.0299805824026286,0.173149017908357,0.237052599881684
"47",3,"NNet_5_MSE",0.153428377114435,0.0557592306694226,0.236133925282715,0.354667486893845,0.144184720263902,0.043049786118165,0.207484423796499,0.137435853361911,0.121404011443032,0.0309401644389384,0.175898164967513,0.212633106958871
