"","Sample","model","train_MAE","train_MSE","train_RMSE","train_RSquare","validation_MAE","validation_MSE","validation_RMSE","validation_RSquare","test_MAE","test_MSE","test_RMSE","test_RSquare"
"31",2,"NN5_MSE",0.181191104211291,0.0792473263964972,0.281509016545647,0.0994846794641885,0.193553491185969,0.0690156700649949,0.26270833649695,-0.40178855790665,0.160317687053379,0.0498541367806873,0.223280399454783,-0.168794975224288
"32",2,"NN5_MAE",0.180374838162112,0.0808307977561629,0.284307575973914,0.0814911359107535,0.181499307040453,0.0619920944284375,0.248982116683985,-0.259131564883962,0.153325185203439,0.0476595946480206,0.218310775382299,-0.117345487113356
"33",3,"LM_MSE",0.172176577465589,0.0689307750461117,0.262546710217652,0.192368193002669,0.542317969733767,1.19707977109125,1.09411140707482,-23.1103522593568,1.1016035121479,5.01246872355337,2.23885433281251,-109.786239734485
"34",3,"LM_MAE",0.168643032888088,0.071802347414828,0.26795960034085,0.158723232830402,0.528594871847419,0.953366327445063,0.976404796918298,-18.2017261856793,1.25343149028592,7.06053004620984,2.65716579200656,-155.052759127727
"35",3,"ELN_MSE",0.189644675665541,0.0840689830460393,0.289946517561497,0.0150004168024996,0.15499075028881,0.0482349640855974,0.219624598088642,0.0285008539898468,0.144472415917748,0.04385247229939,0.209409819013794,0.0307669180495046
"36",3,"ELN_MAE",0.187196939954715,0.0844820885508958,0.290658026813119,0.0101602398982849,0.154866600821875,0.0491641975997342,0.221730010597876,0.00978518616378909,0.172303069091692,0.0633105665306801,0.251615910726409,-0.39929842722725
"37",3,"RF_MSE",0.0932402117728287,0.0224771653899153,0.149923865311415,0.736644863083413,0.176685276232321,0.0612200105213626,0.247426778100841,-0.233030625558093,0.177273782227193,0.0677733822227963,0.2603332138295,-0.497936163725107
"38",3,"RF_MAE",0.102907830614037,0.0315975081758328,0.177756879405082,0.629785787152552,0.163033620201072,0.0540493306985851,0.232485119305699,-0.0886061513990957,0.151721687317759,0.0475048019454289,0.217955963316971,-0.0499573497856463
"39",3,"NN1_MSE",0.178001292066655,0.07397146521272,0.271976957135563,0.133308626284491,0.221751798507719,0.0918502417757721,0.303068048094437,-0.849953309546109,0.253475866772862,0.116418222319365,0.341201146421528,-1.57309078592966
"40",3,"NN1_MAE",0.17660192591857,0.0764782961355811,0.276547095691821,0.103937182445179,0.202539188907075,0.0751687615488837,0.27416922064463,-0.513972054001932,0.224165992860076,0.0872865940419662,0.295443047036085,-0.92921972514269
"41",3,"NN2_MSE",0.177403935533526,0.0747225304169607,0.27335422150931,0.124508723082069,0.220440482365633,0.0911485340235265,0.301908154947041,-0.83582023212025,0.267125782766745,0.124980351674985,0.353525602573541,-1.76233208951568
"42",3,"NN2_MAE",0.177186191195372,0.0775402804119943,0.278460554499186,0.0914943761719499,0.182951785997731,0.0638164952031624,0.252619269263377,-0.285326355405026,0.204124895602115,0.0743557883273614,0.272682577968159,-0.643421364920163
"43",3,"NN3_MSE",0.182098795605229,0.076858022732343,0.277232795196281,0.0994880916391843,0.204384171328395,0.077034595060788,0.277551067482703,-0.551551757807567,0.229403652264644,0.0951769192897395,0.308507567637715,-1.10361272641476
"44",3,"NN3_MAE",0.175879505258657,0.07656681980788,0.276707101115747,0.102899989212215,0.185917043237434,0.0666936698988368,0.258251175987326,-0.343275455456379,0.19912169535032,0.0723565090578668,0.268991652394395,-0.599233032850252
"45",3,"NN4_MSE",0.18022888769633,0.0770842942593026,0.277640584676129,0.0968369669119759,0.201717679453491,0.0778015989340917,0.278929379833125,-0.566999962694352,0.242945905179249,0.10701587384814,0.327132807660956,-1.36527884948692
"46",3,"NN4_MAE",0.177471114500163,0.0779691562815338,0.279229576301533,0.0864694247875786,0.181945972843413,0.0628394847128391,0.250678049922284,-0.265648412755216,0.195462220395212,0.0688230811550412,0.26234153532188,-0.521136746904861
"47",3,"NN5_MSE",0.180553386231207,0.0769643236600055,0.277424446759844,0.0982426100638495,0.186133831526444,0.0665800835626433,0.258031167812424,-0.340987716039499,0.206129567120226,0.0789707114211852,0.281017279577583,-0.745420999117609
"48",3,"NN5_MAE",0.185264603168742,0.0824108521153708,0.287072903833453,0.0344280132407835,0.178064077652762,0.0621087787719207,0.249216329264197,-0.250931283572181,0.19164266460891,0.0688859519909767,0.262461334277978,-0.522526326348924
